job_number,job_date,job_state,service,tasker_number,job_value,tasker_payout
40912,2023-03-16,completed,cleaning,340,115.0,84.0
89234,2023-03-16,completed,furniture_assembly,1550,70.0,55.0
67432,2023-03-16,completed,cleaning,183,124.0,98.0
65772,2023-03-16,cancelled,cleaning,,188.0,150.0
67746,2023-03-16,completed,cleaning,3391,75.0,75.0
89515,2023-03-16,completed,cleaning,1999,132.0,102.0
89365,2023-03-16,completed,cleaning,1688,197.0,133.0
89562,2023-03-16,completed,cleaning,439,192.0,123.0
66115,2023-03-16,cancelled,cleaning,1062,88.0,64.0
77862,2023-03-16,completed,cleaning,3204,140.0,101.0
47718,2023-03-16,completed,cleaning,1730,133.0,95.0
67307,2023-03-16,cancelled,cleaning,2121,134.0,90.0
87869,2023-03-16,completed,cleaning,1810,175.0,151.0
47546,2023-03-16,cancelled,cleaning,,114.0,67.0
41411,2023-03-16,completed,ironing,808,105.0,108.0
41344,2023-03-16,completed,cleaning,2129,182.0,159.0
89891,2023-03-16,completed,ironing,2351,168.0,156.0
88478,2023-03-16,completed,cleaning,1261,121.0,98.0
67316,2023-03-16,completed,cleaning,983,125.0,96.0
26692,2023-03-16,cancelled,cleaning,2700,120.0,99.0
87519,2023-03-16,completed,heavy_cleaning,3518,214.0,146.0
89276,2023-03-16,completed,cleaning,900,-5.0,85.0
67757,2023-03-16,completed,cleaning,1161,104.0,89.0
39486,2023-03-16,cancelled,cleaning,3310,198.0,138.0
67644,2023-03-16,cancelled,cleaning,468,114.0,96.0
89314,2023-03-16,completed,cleaning,484,132.0,77.0
89841,2023-03-16,completed,ironing,1549,80.0,50.0
87519,2023-03-16,completed,heavy_cleaning,2745,201.0,163.0
89317,2023-03-16,completed,cleaning,2569,138.0,92.0
70050,2023-03-16,completed,cleaning,137,131.0,101.0
56970,2023-03-16,cancelled,cleaning,2755,188.0,143.0
62357,2023-03-16,completed,cleaning,1438,128.0,86.0
39489,2023-03-16,cancelled,cleaning,1375,139.0,93.0
88548,2023-03-16,cancelled,furniture_assembly,725,126.0,77.0
28444,2023-03-16,cancelled,cleaning,,176.0,130.0
34994,2023-03-16,completed,cleaning,1288,182.0,147.0
66161,2023-03-16,completed,business_cleaning,237,105.0,108.0
89917,2023-03-16,completed,furniture_assembly,726,215.0,127.0
39592,2023-03-16,completed,cleaning,2533,121.0,83.0
47682,2023-03-16,completed,cleaning,3129,128.0,110.0
51410,2023-03-16,cancelled,cleaning,,197.0,143.0
33287,2023-03-16,cancelled,cleaning,,128.0,100.0
41101,2023-03-16,completed,cleaning,2419,142.0,116.0
69894,2023-03-16,cancelled,cleaning,,125.0,89.0
85067,2023-03-16,cancelled,cleaning,3406,175.0,139.0
67821,2023-03-16,completed,cleaning,2463,191.0,152.0
65848,2023-03-16,cancelled,cleaning,3505,190.0,131.0
89935,2023-03-16,completed,heavy_cleaning,1902,231.0,174.0
67266,2023-03-16,cancelled,business_cleaning,936,125.0,67.0
41296,2023-03-16,completed,cleaning,222,115.0,70.0
67413,2023-03-16,cancelled,cleaning,2262,124.0,89.0
89193,2023-03-16,cancelled,cleaning,,158.0,108.0
67820,2023-03-16,completed,cleaning,510,166.0,114.0
67820,2023-03-16,completed,cleaning,2468,149.0,133.0
59030,2023-03-16,cancelled,heavy_cleaning,,316.0,260.0
48716,2023-03-17,cancelled,cleaning,2635,151.0,124.0
68854,2023-03-17,completed,cleaning,182,150.0,106.0
90635,2023-03-17,cancelled,cleaning,,358.0,253.0
90812,2023-03-17,completed,ironing,3325,129.0,104.0
84052,2023-03-17,completed,ironing,520,126.0,94.0
87954,2023-03-17,completed,cleaning,3197,191.0,129.0
68993,2023-03-17,completed,cleaning,661,168.0,126.0
90419,2023-03-17,completed,cleaning,2945,161.0,138.0
90244,2023-03-17,cancelled,pre_moving_cleaning,149,10.0,144.0
40514,2023-03-17,cancelled,cleaning,911,165.0,123.0
12536,2023-03-17,cancelled,cleaning,,201.0,140.0
50251,2023-03-17,completed,cleaning,1132,184.0,146.0
90534,2023-03-17,completed,cleaning,1442,157.0,101.0
85980,2023-03-17,completed,cleaning,3299,184.0,162.0
81265,2023-03-17,cancelled,cleaning,,153.0,129.0
68941,2023-03-17,completed,cleaning,1895,122.0,83.0
37866,2023-03-17,completed,ironing,1517,74.0,62.0
42001,2023-03-17,cancelled,cleaning,590,149.0,119.0
42932,2023-03-17,cancelled,cleaning,,109.0,77.0
90244,2023-03-17,cancelled,pre_moving_cleaning,432,-3.0,139.0
64863,2023-03-17,cancelled,cleaning,6,210.0,164.0
68895,2023-03-17,completed,cleaning,3067,162.0,128.0
19481,2023-03-17,cancelled,cleaning,,143.0,123.0
84423,2023-03-17,completed,furniture_assembly,1793,29.0,58.0
78908,2023-03-17,cancelled,cleaning,,103.0,99.0
68761,2023-03-17,cancelled,business_cleaning,1071,206.0,206.0
89517,2023-03-17,completed,cleaning,3511,199.0,140.0
68650,2023-03-17,cancelled,cleaning,2439,179.0,128.0
42375,2023-03-17,completed,cleaning,3293,119.0,99.0
38209,2023-03-17,cancelled,cleaning,2759,166.0,147.0
89273,2023-03-17,cancelled,heavy_cleaning,199,252.0,208.0
79408,2023-03-17,completed,cleaning,2930,107.0,97.0
1395,2023-03-17,completed,cleaning,1857,64.0,43.0
90514,2023-03-17,completed,cleaning,2762,206.0,168.0
90277,2023-03-17,completed,heavy_cleaning,2961,224.0,215.0
90425,2023-03-17,completed,cleaning,2664,167.0,146.0
42041,2023-03-17,cancelled,cleaning,,137.0,116.0
42258,2023-03-17,cancelled,cleaning,,156.0,133.0
42097,2023-03-17,cancelled,cleaning,403,126.0,79.0
88292,2023-03-17,cancelled,cleaning,2122,206.0,158.0
90353,2023-03-17,completed,business_cleaning,962,205.0,181.0
68883,2023-03-17,completed,cleaning,1921,184.0,151.0
59202,2023-03-17,cancelled,cleaning,1846,191.0,143.0
68372,2023-03-17,completed,cleaning,1193,118.0,82.0
89964,2023-03-17,cancelled,cleaning,2004,140.0,75.0
56526,2023-03-17,cancelled,cleaning,850,124.0,85.0
87627,2023-03-17,cancelled,cleaning,,175.0,145.0
90467,2023-03-17,completed,cleaning,2304,148.0,116.0
39189,2023-03-17,cancelled,heavy_cleaning,,347.0,282.0
52451,2023-03-17,completed,cleaning,468,78.0,112.0
68291,2023-03-17,completed,cleaning,2045,76.0,79.0
53680,2023-03-17,cancelled,cleaning,,170.0,117.0
68724,2023-03-17,completed,cleaning,1769,172.0,121.0
88397,2023-03-17,completed,cleaning,3438,172.0,125.0
90542,2023-03-17,completed,cleaning,3344,193.0,139.0
68414,2023-03-17,cancelled,cleaning,3041,128.0,90.0
42407,2023-03-17,completed,heavy_cleaning,1209,227.0,183.0
81579,2023-03-17,completed,cleaning,1014,209.0,162.0
42557,2023-03-17,completed,heavy_cleaning,316,202.0,166.0
55507,2023-03-17,cancelled,cleaning,,150.0,99.0
42531,2023-03-17,cancelled,cleaning,2643,134.0,117.0
84447,2023-03-17,completed,cleaning,2837,193.0,144.0
76618,2023-03-17,cancelled,cleaning,,183.0,147.0
90108,2023-03-17,cancelled,furniture_assembly,577,72.0,52.0
42513,2023-03-17,completed,cleaning,1280,151.0,109.0
38519,2023-03-17,completed,cleaning,306,118.0,130.0
90153,2023-03-17,completed,ironing,1843,183.0,145.0
64790,2023-03-17,cancelled,cleaning,538,123.0,90.0
84200,2023-03-17,completed,cleaning,226,156.0,134.0
89414,2023-03-17,completed,cleaning,1901,149.0,105.0
90893,2023-03-17,completed,cleaning,2789,162.0,162.0
41559,2023-03-17,cancelled,ironing,,100.0,93.0
86594,2023-03-17,completed,remodeling_cleaning,870,253.0,164.0
73949,2023-03-17,completed,cleaning,235,146.0,104.0
39093,2023-03-17,completed,cleaning,1659,107.0,75.0
89924,2023-03-17,completed,cleaning,2519,198.0,169.0
90149,2023-03-17,completed,cleaning,1107,158.0,117.0
66926,2023-03-17,cancelled,cleaning,,168.0,132.0
90813,2023-03-17,completed,cleaning,3414,146.0,106.0
68901,2023-03-17,completed,cleaning,1992,204.0,136.0
42472,2023-03-17,cancelled,cleaning,,111.0,103.0
42467,2023-03-17,completed,cleaning,171,100.0,74.0
67515,2023-03-17,completed,cleaning,1094,136.0,155.0
41231,2023-03-17,completed,cleaning,1497,202.0,144.0
73573,2023-03-17,completed,cleaning,1099,175.0,152.0
62985,2023-03-17,cancelled,cleaning,,156.0,114.0
91089,2023-03-17,completed,cleaning,2708,153.0,136.0
61472,2023-03-17,completed,cleaning,2785,148.0,90.0
68465,2023-03-17,cancelled,cleaning,2099,126.0,93.0
64721,2023-03-17,cancelled,cleaning,2313,-6.0,107.0
89636,2023-03-17,completed,heavy_cleaning,2913,206.0,178.0
64455,2023-03-17,cancelled,cleaning,,131.0,107.0
69030,2023-03-17,cancelled,cleaning,1670,108.0,59.0
62588,2023-03-17,completed,cleaning,3526,194.0,145.0
87395,2023-03-17,completed,heavy_cleaning,1899,225.0,189.0
83734,2023-03-17,cancelled,cleaning,,216.0,167.0
38519,2023-03-17,completed,cleaning,1346,122.0,108.0
88512,2023-03-17,completed,cleaning,200,161.0,100.0
68387,2023-03-17,cancelled,cleaning,2448,138.0,107.0
660,2023-03-17,cancelled,cleaning,,145.0,102.0
45476,2023-03-17,completed,cleaning,16,-3.0,74.0
89846,2023-03-17,completed,cleaning,3503,212.0,158.0
47893,2023-03-17,cancelled,cleaning,392,167.0,150.0
41991,2023-03-17,completed,cleaning,1172,107.0,88.0
66238,2023-03-17,cancelled,heavy_cleaning,,415.0,340.0
42557,2023-03-17,completed,heavy_cleaning,1833,186.0,177.0
43670,2023-03-17,completed,cleaning,3242,121.0,119.0
65154,2023-03-17,cancelled,cleaning,856,129.0,101.0
36030,2023-03-17,completed,cleaning,1407,102.0,68.0
68842,2023-03-17,completed,cleaning,1765,125.0,87.0
51071,2023-03-17,cancelled,cleaning,1729,176.0,145.0
86594,2023-03-17,completed,remodeling_cleaning,648,237.0,161.0
87936,2023-03-17,completed,furniture_assembly,560,150.0,100.0
88458,2023-03-17,completed,cleaning,2645,219.0,145.0
79678,2023-03-17,cancelled,cleaning,3439,143.0,92.0
68934,2023-03-17,cancelled,cleaning,,110.0,86.0
63043,2023-03-17,cancelled,cleaning,,126.0,105.0
39864,2023-03-17,cancelled,cleaning,1984,145.0,106.0
81449,2023-03-17,completed,cleaning,247,146.0,110.0
48413,2023-03-17,cancelled,cleaning,1320,170.0,140.0
90408,2023-03-17,cancelled,cleaning,,140.0,109.0
83685,2023-03-17,completed,cleaning,1177,151.0,130.0
68882,2023-03-17,cancelled,heavy_cleaning,2376,227.0,183.0
42039,2023-03-17,completed,cleaning,2433,154.0,122.0
62019,2023-03-17,cancelled,cleaning,2194,184.0,140.0
49800,2023-03-17,completed,cleaning,2811,199.0,153.0
88459,2023-03-17,completed,cleaning,114,193.0,118.0
68505,2023-03-17,completed,cleaning,3219,158.0,145.0
68958,2023-03-17,completed,cleaning,876,143.0,120.0
91643,2023-03-18,cancelled,cleaning,,169.0,117.0
91779,2023-03-18,completed,cleaning,1470,112.0,72.0
55723,2023-03-18,cancelled,cleaning,,179.0,150.0
91571,2023-03-18,completed,pre_moving_cleaning,766,244.0,162.0
91403,2023-03-18,completed,cleaning,2692,214.0,159.0
42887,2023-03-18,completed,cleaning,1829,123.0,94.0
69083,2023-03-18,completed,business_cleaning,2426,107.0,119.0
68296,2023-03-18,cancelled,cleaning,2166,83.0,72.0
74493,2023-03-18,completed,cleaning,3555,172.0,166.0
63390,2023-03-18,cancelled,cleaning,1564,197.0,141.0
91404,2023-03-18,completed,cleaning,1120,81.0,75.0
68111,2023-03-18,cancelled,cleaning,2911,177.0,130.0
56055,2023-03-18,completed,cleaning,3439,161.0,118.0
91038,2023-03-18,completed,furniture_assembly,374,69.0,63.0
90958,2023-03-18,completed,cleaning,3312,132.0,94.0
61805,2023-03-18,cancelled,heavy_cleaning,,367.0,273.0
49284,2023-03-18,completed,cleaning,2745,191.0,125.0
49170,2023-03-18,cancelled,cleaning,,159.0,110.0
69248,2023-03-18,completed,cleaning,1616,128.0,101.0
91453,2023-03-18,cancelled,cleaning,,186.0,120.0
49349,2023-03-18,completed,cleaning,1878,119.0,88.0
51845,2023-03-18,cancelled,cleaning,,167.0,124.0
48850,2023-03-18,completed,cleaning,3465,151.0,117.0
50127,2023-03-18,cancelled,cleaning,2312,139.0,107.0
42895,2023-03-18,completed,cleaning,319,137.0,87.0
91093,2023-03-18,completed,cleaning,2868,156.0,96.0
79993,2023-03-18,cancelled,furniture_assembly,1388,41.0,28.0
65793,2023-03-18,cancelled,heavy_cleaning,2724,203.0,155.0
91134,2023-03-18,completed,cleaning,161,159.0,113.0
43518,2023-03-18,cancelled,cleaning,769,94.0,83.0
68689,2023-03-18,cancelled,cleaning,2073,190.0,162.0
91055,2023-03-18,completed,furniture_assembly,726,19.0,13.0
90271,2023-03-18,completed,cleaning,3226,-6.0,132.0
67352,2023-03-18,cancelled,cleaning,,196.0,154.0
90878,2023-03-18,completed,cleaning,3414,172.0,134.0
39893,2023-03-18,cancelled,cleaning,13,125.0,98.0
82143,2023-03-18,completed,remodeling_cleaning,1533,196.0,138.0
82143,2023-03-18,completed,remodeling_cleaning,648,195.0,133.0
91143,2023-03-18,completed,furniture_assembly,3016,325.0,208.0
482,2023-03-18,cancelled,cleaning,,185.0,149.0
91488,2023-03-18,completed,cleaning,503,148.0,107.0
46598,2023-03-18,completed,heavy_cleaning,1860,236.0,187.0
89341,2023-03-18,completed,heavy_cleaning,1670,239.0,185.0
91315,2023-03-18,completed,cleaning,431,136.0,82.0
61324,2023-03-18,cancelled,cleaning,,145.0,95.0
91062,2023-03-18,cancelled,furniture_assembly,374,30.0,19.0
91487,2023-03-18,completed,cleaning,1410,172.0,114.0
68359,2023-03-18,completed,cleaning,2108,106.0,94.0
56301,2023-03-18,cancelled,cleaning,,116.0,87.0
69251,2023-03-18,completed,cleaning,627,119.0,88.0
42850,2023-03-18,completed,cleaning,802,98.0,70.0
86865,2023-03-18,completed,cleaning,1190,105.0,85.0
77649,2023-03-18,cancelled,cleaning,3344,110.0,111.0
35404,2023-03-18,completed,cleaning,3019,144.0,110.0
91188,2023-03-18,cancelled,cleaning,,121.0,114.0
35902,2023-03-18,cancelled,cleaning,1655,133.0,99.0
54519,2023-03-18,cancelled,heavy_cleaning,,194.0,173.0
87353,2023-03-18,completed,cleaning,1117,138.0,97.0
91721,2023-03-18,completed,cleaning,133,151.0,122.0
81749,2023-03-18,cancelled,cleaning,,127.0,100.0
60691,2023-03-18,cancelled,cleaning,,177.0,135.0
91312,2023-03-18,completed,cleaning,431,142.0,94.0
91783,2023-03-18,completed,cleaning,2043,123.0,69.0
69283,2023-03-18,completed,cleaning,695,156.0,110.0
69215,2023-03-18,completed,cleaning,1320,112.0,85.0
91047,2023-03-18,completed,furniture_assembly,605,50.0,47.0
85687,2023-03-18,completed,furniture_assembly,1793,43.0,68.0
90878,2023-03-18,completed,cleaning,2568,179.0,128.0
89930,2023-03-18,completed,cleaning,2593,202.0,140.0
41660,2023-03-18,cancelled,cleaning,,137.0,106.0
91637,2023-03-18,completed,express_cleaning,3382,50.0,36.0
47867,2023-03-18,cancelled,cleaning,,119.0,85.0
68565,2023-03-18,completed,cleaning,1121,140.0,121.0
13058,2023-03-19,cancelled,cleaning,,182.0,152.0
43514,2023-03-19,cancelled,cleaning,1878,82.0,57.0
49286,2023-03-19,cancelled,cleaning,,111.0,78.0
49845,2023-03-19,cancelled,cleaning,,95.0,78.0
36789,2023-03-19,cancelled,cleaning,,100.0,80.0
68058,2023-03-19,completed,cleaning,3251,130.0,114.0
90998,2023-03-19,completed,pre_moving_cleaning,183,189.0,125.0
91780,2023-03-19,completed,cleaning,2708,90.0,66.0
91853,2023-03-19,completed,cleaning,2930,174.0,146.0
91730,2023-03-19,completed,cleaning,3668,143.0,91.0
90998,2023-03-19,completed,pre_moving_cleaning,472,188.0,113.0
91727,2023-03-19,cancelled,cleaning,,186.0,125.0
30924,2023-03-19,cancelled,cleaning,,268.0,200.0
68131,2023-03-19,cancelled,cleaning,,111.0,93.0
86447,2023-03-19,cancelled,heavy_cleaning,,178.0,192.0
49849,2023-03-19,cancelled,cleaning,1575,124.0,82.0
67453,2023-03-19,cancelled,heavy_cleaning,,163.0,163.0
91760,2023-03-19,completed,cleaning,3555,122.0,67.0
11359,2023-03-19,cancelled,heavy_cleaning,,212.0,155.0
87423,2023-03-19,cancelled,heavy_cleaning,,152.0,109.0
43177,2023-03-19,cancelled,heavy_cleaning,2916,212.0,180.0
43240,2023-03-19,cancelled,cleaning,978,103.0,89.0
69121,2023-03-19,cancelled,cleaning,,184.0,127.0
44796,2023-03-19,cancelled,cleaning,,195.0,128.0
44481,2023-03-20,completed,cleaning,2321,128.0,108.0
56476,2023-03-20,completed,cleaning,1007,150.0,116.0
36114,2023-03-20,cancelled,cleaning,2283,162.0,119.0
50707,2023-03-20,cancelled,cleaning,863,182.0,137.0
73540,2023-03-20,cancelled,cleaning,,270.0,208.0
70252,2023-03-20,completed,cleaning,111,106.0,87.0
45117,2023-03-20,cancelled,cleaning,,126.0,99.0
31806,2023-03-20,cancelled,cleaning,,123.0,84.0
51267,2023-03-20,cancelled,cleaning,,95.0,74.0
69667,2023-03-20,cancelled,cleaning,,163.0,120.0
44518,2023-03-20,completed,cleaning,1368,172.0,124.0
44518,2023-03-20,completed,cleaning,1046,192.0,135.0
47932,2023-03-20,cancelled,cleaning,,128.0,98.0
70377,2023-03-20,cancelled,business_cleaning,317,159.0,109.0
51810,2023-03-20,cancelled,cleaning,2406,157.0,134.0
80981,2023-03-20,completed,cleaning,561,149.0,156.0
70333,2023-03-20,cancelled,cleaning,,132.0,108.0
43869,2023-03-20,completed,cleaning,2586,196.0,143.0
75332,2023-03-20,completed,cleaning,2539,142.0,142.0
44039,2023-03-20,completed,cleaning,1407,105.0,78.0
70148,2023-03-20,completed,cleaning,2156,156.0,113.0
71494,2023-03-20,cancelled,cleaning,,121.0,83.0
81862,2023-03-20,cancelled,cleaning,2286,108.0,87.0
37817,2023-03-20,completed,cleaning,3338,144.0,127.0
44141,2023-03-20,completed,cleaning,673,136.0,97.0
50839,2023-03-20,cancelled,cleaning,,127.0,104.0
88870,2023-03-20,completed,furniture_assembly,706,42.0,20.0
66806,2023-03-20,cancelled,cleaning,2755,126.0,126.0
39757,2023-03-20,completed,cleaning,1341,123.0,75.0
92344,2023-03-20,completed,cleaning,3667,104.0,84.0
75349,2023-03-20,completed,cleaning,2988,95.0,75.0
92084,2023-03-20,completed,furniture_assembly,711,143.0,104.0
69874,2023-03-20,cancelled,cleaning,2010,114.0,82.0
92374,2023-03-20,cancelled,cleaning,,182.0,153.0
66130,2023-03-20,cancelled,express_cleaning,1364,37.0,44.0
39724,2023-03-20,cancelled,cleaning,,277.0,202.0
92564,2023-03-20,cancelled,furniture_assembly,,72.0,42.0
68193,2023-03-20,completed,cleaning,1052,137.0,135.0
44138,2023-03-20,cancelled,cleaning,,145.0,103.0
70372,2023-03-20,completed,cleaning,1534,103.0,89.0
43050,2023-03-20,completed,cleaning,519,98.0,62.0
70833,2023-03-20,completed,cleaning,1537,120.0,83.0
61383,2023-03-20,cancelled,cleaning,385,159.0,139.0
79229,2023-03-20,cancelled,cleaning,,145.0,107.0
90168,2023-03-20,completed,ironing,2930,-13.0,64.0
87272,2023-03-20,completed,cleaning,3067,192.0,142.0
36210,2023-03-20,completed,cleaning,20,147.0,123.0
42153,2023-03-20,cancelled,heavy_cleaning,3277,149.0,118.0
67200,2023-03-20,completed,business_cleaning,931,93.0,109.0
80909,2023-03-20,cancelled,cleaning,,176.0,144.0
44213,2023-03-20,completed,heavy_cleaning,3440,198.0,150.0
92264,2023-03-20,completed,furniture_assembly,952,61.0,73.0
92297,2023-03-20,completed,furniture_assembly,3016,71.0,67.0
43271,2023-03-20,cancelled,cleaning,,115.0,80.0
70332,2023-03-20,cancelled,cleaning,2570,167.0,133.0
67860,2023-03-20,cancelled,cleaning,887,95.0,78.0
69765,2023-03-20,cancelled,cleaning,,156.0,134.0
23015,2023-03-20,cancelled,cleaning,,103.0,76.0
70313,2023-03-20,completed,cleaning,880,99.0,80.0
51826,2023-03-20,cancelled,cleaning,,101.0,77.0
56601,2023-03-20,completed,cleaning,2501,196.0,156.0
86671,2023-03-20,completed,business_cleaning,939,141.0,106.0
52744,2023-03-20,cancelled,cleaning,,161.0,109.0
91246,2023-03-20,completed,cleaning,635,197.0,139.0
92429,2023-03-20,completed,cleaning,3623,195.0,153.0
76793,2023-03-20,completed,cleaning,314,106.0,89.0
91719,2023-03-20,completed,ironing,825,161.0,99.0
90894,2023-03-20,cancelled,cleaning,3431,92.0,80.0
62555,2023-03-20,completed,cleaning,1296,155.0,158.0
42153,2023-03-20,cancelled,heavy_cleaning,1937,160.0,133.0
43869,2023-03-20,completed,cleaning,2667,176.0,126.0
91316,2023-03-20,completed,cleaning,2696,171.0,131.0
92277,2023-03-20,completed,furniture_assembly,606,57.0,64.0
57377,2023-03-20,completed,cleaning,213,146.0,107.0
74360,2023-03-20,cancelled,cleaning,637,161.0,126.0
92199,2023-03-20,completed,cleaning,249,188.0,153.0
56298,2023-03-20,completed,ironing,2657,143.0,118.0
65176,2023-03-20,cancelled,cleaning,3545,159.0,109.0
78683,2023-03-20,cancelled,business_cleaning,,120.0,55.0
90869,2023-03-20,completed,furniture_assembly,2765,138.0,97.0
54119,2023-03-20,completed,cleaning,1463,171.0,124.0
44346,2023-03-20,cancelled,cleaning,,153.0,131.0
44456,2023-03-20,cancelled,cleaning,1872,106.0,58.0
63820,2023-03-20,completed,cleaning,1554,128.0,90.0
86880,2023-03-20,completed,cleaning,2799,165.0,144.0
75961,2023-03-20,cancelled,cleaning,3076,103.0,64.0
70052,2023-03-20,cancelled,business_cleaning,1768,149.0,92.0
51690,2023-03-20,cancelled,cleaning,49,158.0,128.0
72776,2023-03-20,cancelled,cleaning,2808,148.0,116.0
38375,2023-03-20,cancelled,cleaning,1857,187.0,135.0
50884,2023-03-20,completed,cleaning,3453,185.0,150.0
70061,2023-03-20,cancelled,cleaning,,143.0,108.0
64835,2023-03-20,completed,cleaning,3074,127.0,108.0
69472,2023-03-20,cancelled,cleaning,567,147.0,111.0
92281,2023-03-20,completed,furniture_assembly,778,80.0,56.0
70400,2023-03-20,cancelled,cleaning,3042,158.0,121.0
69468,2023-03-20,completed,cleaning,3508,171.0,114.0
92593,2023-03-20,completed,pre_moving_cleaning,1320,230.0,137.0
37304,2023-03-20,cancelled,cleaning,,174.0,125.0
91310,2023-03-20,completed,cleaning,1370,181.0,163.0
51963,2023-03-20,cancelled,cleaning,,192.0,144.0
79894,2023-03-21,completed,heavy_cleaning,821,194.0,175.0
